sens_title,Date,text
Daily Share Buy-Back Notice,11 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd

11 November 2020

Date: 11-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,10 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd

10 November 2020

Date: 10-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,9 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
9 November 2020

Date: 09-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,6 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
6 November 2020

Date: 06-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Appendix 3Y Change of Director’s Interest Notice,5 Nov 2020,"Appendix 3Y Change of Director’s Interest Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001 (Cth))
(ACN 093 732 597)
ASX/JSE/LSE Share Code: S32 ADR: SOUHY
ISIN: AU000000S320
south32.net
Rule 3.19A.2

Appendix 3Y
Change of Director’s Interest Notice
Information or documents not available now must be given to ASX as soon as available. Information and
documents given to ASX become ASX’s property and may be made public.
Introduced 30/09/01 Amended 01/01/11


Name of entity                                           South32 Limited

ABN                                                      84 093 732 597

We (the entity) give ASX the following information under listing rule 3.19A.2 and as agent for
the director for the purposes of section 205G of the Corporations Act.

 Name of Director                                          Wayne Osborn

 Date of last notice                                       16 March 2016


Part 1 - Change of director’s relevant interests in securities
In the case of a trust, this includes interests in the trust made available by the responsible entity of the trust

Note: In the case of a company, interests which come within paragraph (i) of the definition of “notifiable interest of a director” should
be disclosed in this part.


 Direct or indirect interest                                                Indirect Interest
 Nature of indirect interest                                                Mr Osborn has an indirect interest in ordinary
 (including registered holder)                                              shares in South32 Limited held by Invia Custodian
 Note: Provide details of the circumstances giving rise to the relevant     Pty Limited as trustee of the Osborn Super Fund
 interest.
                                                                            A/C (of which Mr Osborn and his spouse, Mrs
                                                                            Pamela Joy Osborn, are beneficiaries).
 Date of change                                                             2 November 2020 and 4 November 2020


 No. of securities held prior to change                                     Direct – 1,720
                                                                            Indirect – 123,984

 Class                                                                      Ordinary fully paid shares in South32 Limited
 Number acquired                                                            48,400

 Number disposed                                                            N/A




+ See chapter 19 for defined terms.

01/01/2011 Appendix 3Y Page 1
 Value/Consideration                                                        AUD$100,180
 Note: If consideration is non-cash, provide details and estimated
 valuation


 No. of securities held after change                                        Direct – 1,720
                                                                            Indirect – 172,384

 Nature of change                                                           On-market purchase
 Example: on-market trade, off-market trade, exercise of options,
 issue of securities under dividend reinvestment plan, participation in
 buy-back




Part 2 – Change of director’s interests in contracts
Note: In the case of a company, interests which come within paragraph (ii) of the definition of “notifiable interest of a director” should
be disclosed in this part.


 Detail of contract                                        -

 Nature of interest                                        -

 Name of registered holder                                 -
 (if issued securities)

 Date of change                                            -

 No. and class of securities to which -
 interest related prior to change
 Note: Details are only required for a contract in
 relation to which the interest has changed


 Interest acquired                                         -

 Interest disposed                                         -

 Value/Consideration                                       -
 Note: If consideration is non-cash, provide details
 and an estimated valuation


 Interest after change                                     -


Part 3 – +Closed period

 Were the interests in the securities or contracts detailed above traded No
 during a +closed period where prior written clearance was required?
 If so, was prior written clearance provided to allow the trade to proceed N/A
 during this period?
 If prior written clearance was provided, on what date was this provided? N/A


JSE Sponsor: UBS South Africa (Pty) Ltd
5 November 2020



+ See chapter 19 for defined terms.

Appendix 3Y Page 2 01/01/2011

Date: 05-11-2020 11:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,5 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
5 November 2020

Date: 05-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,3 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
3 November 2020

Date: 03-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,2 Nov 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
2 November 2020

Date: 02-11-2020 08:45:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Daily Share Buy-Back Notice,30 Oct 2020,"Daily Share Buy-Back Notice

South32 Limited
(Incorporated in Australia under the Corporations Act 2001)
(ACN 093 732 597)
ASX / LSE / JSE Share Code: S32
ISIN: AU000000S320
south32.net

South32 Limited

                                   Daily Share Buy-Back Notice

The Daily share buy-back notice (Appendix 3E) lodged on the Australian Securities Exchange and
voluntarily disclosed on the Johannesburg Stock Exchange and London Stock Exchange has today
been submitted to the National Storage Mechanism and will shortly be available for inspection at
http://www.morningstar.co.uk/uk/nsm:

South32 Limited – Daily share buy-back notice - Appendix 3E

Further information on South32 can be found at: www.south32.net.


INVESTOR RELATIONS

Alex Volante                              Tom Gallop
T +61 8 9324 9029                         T +61 8 9324 9030
M +61 403 328 408                         M +61 439 353 948
E Alex.Volante@south32.net                E Tom.Gallop@south32.net

MEDIA RELATIONS

Rebecca Keenan                            Jenny White
T +61 8 9324 9364                         T +44 20 7798 1773
M +61 402 087 055                         M +44 7900 046 758
E Rebecca.Keenan@south32.net              E Jenny.White@south32.net




JSE Sponsor: UBS South Africa (Pty) Ltd
30 October 2020

Date: 30-10-2020 08:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Change of Company Secretary,30 Oct 2020,"Change of Company Secretary

 South32 Limited
(Incorporated in Australia under the Corporations Act 2001 (Cth))
 (ACN 093 732 597)
 ASX / LSE / JSE Share Code: S32 ADR: SOUHY
 ISIN: AU000000S320
 south32.net


                                                CHANGE OF COMPANY SECRETARY

 South32 Limited (ASX, LSE, JSE: S32; ADR: SOUHY) (South32) announces that Claire Tolcon has been appointed
 as an additional Company Secretary of South32 Limited, effective from 30 October 2020. Claire succeeds Melanie
 Williams who has resigned as an additional Company Secretary to take up another senior leadership role within the
 company.

 About South32

 South32 is a globally diversified mining and metals company. Our purpose is to make a difference by developing
 natural resources, improving people’s lives now and for generations to come. We are trusted by our owners and
 partners to realise the potential of their resources. We produce bauxite, alumina, aluminium, energy and metallurgical
 coal, manganese, nickel, silver, lead and zinc at our operations in Australia, Southern Africa and South America. With
 a focus on growing our base metals exposure, we also have two development options in North America and several
 partnerships with junior explorers around the world.

 Further Information

 Investor Relations
 Alex Volante                                                                Tom Gallop
 T +61 8 9324 9029                                                           T +61 8 9324 9030
 M +61 403 328 408                                                           M +61 439 353 948
 E Alex.Volante@south32.net                                                  E Tom.Gallop@south32.net

 Media Relations
 Rebecca Keenan                                                              Jenny White
 T +61 8 9324 9364                                                           T +44 20 7798 1773
 M +61 402 087 055                                                           M +44 7900 046 758
 E Rebecca.Keenan@south32.net                                                E Jenny.White@south32.net




 Further information on South32 can be found at www.south32.net.

 Approved for release by Nicole Duncan, Company Secretary, South32

 JSE Sponsor: UBS South Africa (Pty) Ltd
 30 October 2020



 Registered Office Level 35 108 St Georges Terrace Perth WA 6000 Australia
 ABN 84 093 732 597 Registered in Australia                                                                      1

Date: 30-10-2020 08:00:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
