Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,5060.000000,5150.000000,4910.000000,4910.000000,2342.911133,314700
2000-01-05,4900.000000,4950.000000,4855.000000,4905.000000,2340.525146,459344
2000-01-06,4910.000000,5060.000000,4900.000000,4980.000000,2376.313232,214793
2000-01-07,5000.000000,5280.000000,5000.000000,5000.000000,2385.856689,586084
2000-01-10,5190.000000,5350.000000,5190.000000,5300.000000,2529.007568,497670
2000-01-11,5320.000000,5350.000000,5070.000000,5070.000000,2419.258789,613670
2000-01-12,5050.000000,5170.000000,4960.000000,5000.000000,2385.856689,720991
2000-01-13,5000.000000,5000.000000,4880.000000,4880.000000,2328.596191,668348
2000-01-14,4905.000000,5050.000000,4905.000000,4950.000000,2361.997803,2237065
2000-01-17,4980.000000,5280.000000,4980.000000,5220.000000,2490.834229,952487
2000-01-18,5220.000000,5400.000000,5100.000000,5180.000000,2471.748047,462521
2000-01-19,5180.000000,5300.000000,5150.000000,5250.000000,2505.149414,660016
2000-01-20,5230.000000,5370.000000,5230.000000,5310.000000,2533.779297,1874042
2000-01-21,5310.000000,5350.000000,5160.000000,5340.000000,2548.093994,606350
2000-01-24,5450.000000,5450.000000,5300.000000,5360.000000,2557.638428,162777
2000-01-25,5360.000000,5360.000000,5150.000000,5150.000000,2457.431396,516699
2000-01-26,5200.000000,5250.000000,5130.000000,5150.000000,2457.431396,648118
2000-01-27,5100.000000,5190.000000,5000.000000,5080.000000,2424.030029,475670
2000-01-28,5010.000000,5030.000000,4880.000000,4900.000000,2338.139160,1021310
2000-01-31,4800.000000,5070.000000,4800.000000,4980.000000,2376.313232,625015
2000-02-01,4980.000000,5100.000000,4980.000000,4980.000000,2376.313232,754047
2000-02-02,5100.000000,5100.000000,4990.000000,4990.000000,2381.085205,565027
2000-02-03,5000.000000,5020.000000,4940.000000,5000.000000,2385.856689,555681
2000-02-04,5000.000000,5000.000000,4950.000000,4950.000000,2361.997803,329493
2000-02-07,5000.000000,5050.000000,4960.000000,5000.000000,2385.856689,339096
2000-02-08,4990.000000,5000.000000,4965.000000,4965.000000,2369.155518,306102
2000-02-09,4965.000000,5000.000000,4960.000000,5000.000000,2385.856689,211221
2000-02-10,4970.000000,5000.000000,4900.000000,4960.000000,2366.769775,921249
2000-02-11,4960.000000,4985.000000,4960.000000,4965.000000,2369.155518,622415
2000-02-14,4960.000000,5000.000000,4900.000000,4950.000000,2361.997803,741903
2000-02-15,4980.000000,4995.000000,4800.000000,4800.000000,2290.422607,1127698
2000-02-16,4850.000000,4910.000000,4660.000000,4710.000000,2247.476074,1143788
2000-02-17,4740.000000,4800.000000,4700.000000,4735.000000,2259.406006,1843229
2000-02-18,4730.000000,4870.000000,4730.000000,4730.000000,2257.020508,4554917
2000-02-21,4750.000000,4750.000000,4625.000000,4660.000000,2223.618408,319490
2000-02-22,4610.000000,4650.000000,4395.000000,4535.000000,2163.971680,455971
2000-02-23,4530.000000,4590.000000,4230.000000,4300.000000,2051.835938,1830389
2000-02-24,4300.000000,4350.000000,3950.000000,4250.000000,2027.978149,2754448
2000-02-25,4200.000000,4200.000000,4000.000000,4040.000000,1927.772095,1214869
